x,y,count,duration_ms,start_ms,end_ms,duration_s,start_s,end_s,type
188.0,349.0,21,167,329188,329355,0.167,329.188,329.355,fixation
153.0,387.0,11,83,329430,329513,0.083,329.43,329.513,fixation
155.0,355.0,18,142,329555,329697,0.142,329.555,329.697,fixation
231.0,374.0,24,191,329780,329971,0.191,329.78,329.971,fixation
125.0,248.0,9,67,330171,330238,0.067,330.171,330.238,fixation
116.0,232.0,8,59,330271,330330,0.059,330.271,330.33,fixation
129.0,231.0,9,67,330488,330555,0.067,330.488,330.555,fixation
93.0,244.0,22,175,330588,330763,0.175,330.588,330.763,fixation
172.0,258.0,23,183,330838,331021,0.183,330.838,331.021,fixation
208.0,253.0,13,100,331071,331171,0.1,331.071,331.171,fixation
75.0,209.0,16,125,331505,331630,0.125,331.505,331.63,fixation
254.0,235.0,18,142,331838,331980,0.142,331.838,331.98,fixation
381.0,225.0,16,125,332055,332180,0.125,332.055,332.18,fixation
436.0,233.0,22,175,332205,332380,0.175,332.205,332.38,fixation
132.0,174.0,23,184,332446,332630,0.184,332.446,332.63,fixation
110.0,177.0,9,67,332896,332963,0.067,332.896,332.963,fixation
193.0,262.0,38,308,333213,333521,0.308,333.213,333.521,fixation
84.0,214.0,32,258,333563,333821,0.258,333.563,333.821,fixation
174.0,227.0,8,58,333963,334021,0.058,333.963,334.021,fixation
437.0,205.0,11,83,334288,334371,0.083,334.288,334.371,fixation
358.0,207.0,20,159,334429,334588,0.159,334.429,334.588,fixation
299.0,217.0,15,117,334621,334738,0.117,334.621,334.738,fixation
297.0,218.0,12,92,334779,334871,0.092,334.779,334.871,fixation
135.0,242.0,26,208,334971,335179,0.208,334.971,335.179,fixation
307.0,333.0,12,92,335354,335446,0.092,335.354,335.446,fixation
311.0,358.0,12,91,335621,335712,0.091,335.621,335.712,fixation
1721.0,998.0,12,91,336996,337087,0.091,336.996,337.087,fixation
283.0,331.0,13,100,337321,337421,0.1,337.321,337.421,fixation
209.0,279.0,9,67,337537,337604,0.067,337.537,337.604,fixation
224.0,285.0,10,83,337621,337704,0.083,337.621,337.704,fixation
152.0,102.0,8,58,338221,338279,0.058,338.221,338.279,fixation
225.0,222.0,9,66,338446,338512,0.066,338.446,338.512,fixation
376.0,321.0,19,150,338645,338795,0.15,338.645,338.795,fixation
1898.0,1010.0,15,116,340139,340255,0.116,340.139,340.255,fixation
1902.0,1022.0,30,242,340280,340522,0.242,340.28,340.522,fixation
348.0,369.0,20,159,340680,340839,0.159,340.68,340.839,fixation
350.0,370.0,18,142,340863,341005,0.142,340.863,341.005,fixation
250.0,597.0,16,125,341097,341222,0.125,341.097,341.222,fixation
129.0,667.0,27,217,341263,341480,0.217,341.263,341.48,fixation
484.0,779.0,19,150,341563,341713,0.15,341.563,341.713,fixation
470.0,761.0,10,75,341738,341813,0.075,341.738,341.813,fixation
432.0,757.0,36,292,341838,342130,0.292,341.838,342.13,fixation
191.0,835.0,12,92,342330,342422,0.092,342.33,342.422,fixation
183.0,828.0,12,92,342438,342530,0.092,342.438,342.53,fixation
1861.0,953.0,9,67,342838,342905,0.067,342.838,342.905,fixation
1852.0,1012.0,26,208,342955,343163,0.208,342.955,343.163,fixation
265.0,374.0,23,183,343280,343463,0.183,343.28,343.463,fixation
155.0,238.0,20,158,343505,343663,0.158,343.505,343.663,fixation
154.0,213.0,9,66,343730,343796,0.066,343.73,343.796,fixation
164.0,214.0,15,117,343813,343930,0.117,343.813,343.93,fixation
168.0,242.0,12,91,343955,344046,0.091,343.955,344.046,fixation
367.0,189.0,12,91,344205,344296,0.091,344.205,344.296,fixation
1910.0,1048.0,13,100,344888,344988,0.1,344.888,344.988,fixation
1880.0,1081.0,16,125,345055,345180,0.125,345.055,345.18,fixation
